('W', '0', '0', 'D', '0', 'NONE')
('C', '2', '1', 'D', '50', 'RIGHT')
('C', '2', '1', 'D', '50', 'STAY')
('C', '2', '1', 'D', '50', 'SHOOT')
('C', '2', '1', 'D', '50', 'HIT')
('C', '2', '1', 'D', '75', 'UP')
('C', '2', '1', 'D', '75', 'LEFT')
('C', '2', '1', 'D', '75', 'DOWN')
('C', '2', '1', 'D', '75', 'RIGHT')
('C', '2', '1', 'D', '75', 'STAY')
('C', '2', '1', 'D', '75', 'SHOOT')
('C', '2', '1', 'D', '75', 'HIT')
('C', '2', '1', 'D', '100', 'UP')
('C', '2', '1', 'D', '100', 'LEFT')
('C', '2', '1', 'D', '100', 'DOWN')
('C', '2', '1', 'D', '100', 'RIGHT')
('C', '2', '1', 'D', '100', 'STAY')
('C', '2', '1', 'D', '100', 'SHOOT')
('C', '2', '1', 'D', '100', 'HIT')
('C', '2', '1', 'R', '0', 'NONE')
('C', '2', '1', 'R', '25', 'UP')
('C', '2', '1', 'R', '25', 'LEFT')
('C', '2', '1', 'R', '25', 'DOWN')
('C', '2', '1', 'R', '25', 'RIGHT')
('C', '2', '1', 'R', '25', 'STAY')
('C', '2', '1', 'R', '25', 'SHOOT')
('C', '2', '1', 'R', '25', 'HIT')
('C', '2', '1', 'R', '50', 'UP')
('C', '2', '1', 'R', '50', 'LEFT')
('C', '2', '1', 'R', '50', 'DOWN')
('C', '2', '1', 'R', '50', 'RIGHT')
('C', '2', '1', 'R', '50', 'STAY')
('C', '2', '1', 'R', '50', 'SHOOT')
('C', '2', '1', 'R', '50', 'HIT')
('C', '2', '1', 'R', '75', 'UP')
('C', '2', '1', 'R', '75', 'LEFT')
('C', '2', '1', 'R', '75', 'DOWN')
('C', '2', '1', 'R', '75', 'RIGHT')
('C', '2', '1', 'R', '75', 'STAY')
('C', '2', '1', 'R', '75', 'SHOOT')
('C', '2', '1', 'R', '75', 'HIT')
('C', '2', '1', 'R', '100', 'UP')
('C', '2', '1', 'R', '100', 'LEFT')
('C', '2', '1', 'R', '100', 'DOWN')
('C', '2', '1', 'R', '100', 'RIGHT')
('C', '2', '1', 'R', '100', 'STAY')
('C', '2', '1', 'R', '100', 'SHOOT')
('C', '2', '1', 'R', '100', 'HIT')
('C', '2', '2', 'D', '0', 'NONE')
('C', '2', '2', 'D', '25', 'UP')
('C', '2', '2', 'D', '25', 'LEFT')
('C', '2', '2', 'D', '25', 'DOWN')
('C', '2', '2', 'D', '25', 'RIGHT')
('C', '2', '2', 'D', '25', 'STAY')
('C', '2', '2', 'D', '25', 'SHOOT')
('C', '2', '2', 'D', '25', 'HIT')
('C', '2', '2', 'D', '50', 'UP')
('C', '2', '2', 'D', '50', 'LEFT')
('C', '2', '2', 'D', '50', 'DOWN')
('C', '2', '2', 'D', '50', 'RIGHT')
('C', '2', '2', 'D', '50', 'STAY')
('C', '2', '2', 'D', '50', 'SHOOT')
('C', '2', '2', 'D', '50', 'HIT')
('C', '2', '2', 'D', '75', 'UP')
('C', '2', '2', 'D', '75', 'LEFT')
('C', '2', '2', 'D', '75', 'DOWN')
('C', '2', '2', 'D', '75', 'RIGHT')
('C', '2', '2', 'D', '75', 'STAY')
('C', '2', '2', 'D', '75', 'SHOOT')
('C', '2', '2', 'D', '75', 'HIT')
('C', '2', '2', 'D', '100', 'UP')
('C', '2', '2', 'D', '100', 'LEFT')
('C', '2', '2', 'D', '100', 'DOWN')
('C', '2', '2', 'D', '100', 'RIGHT')
('C', '2', '2', 'D', '100', 'STAY')
('C', '2', '2', 'D', '100', 'SHOOT')
('C', '2', '2', 'D', '100', 'HIT')
('C', '2', '2', 'R', '0', 'NONE')
('C', '2', '2', 'R', '25', 'UP')
('C', '2', '2', 'R', '25', 'LEFT')
('C', '2', '2', 'R', '25', 'DOWN')
('C', '2', '2', 'R', '25', 'RIGHT')
('C', '2', '2', 'R', '25', 'STAY')
('C', '2', '2', 'R', '25', 'SHOOT')
('C', '2', '2', 'R', '25', 'HIT')
('C', '2', '2', 'R', '50', 'UP')
('C', '2', '2', 'R', '50', 'LEFT')
('C', '2', '2', 'R', '50', 'DOWN')
('C', '2', '2', 'R', '50', 'RIGHT')
('C', '2', '2', 'R', '50', 'STAY')
('C', '2', '2', 'R', '50', 'SHOOT')
('C', '2', '2', 'R', '50', 'HIT')
('C', '2', '2', 'R', '75', 'UP')
('C', '2', '2', 'R', '75', 'LEFT')
('C', '2', '2', 'R', '75', 'DOWN')
('C', '2', '2', 'R', '75', 'RIGHT')
('C', '2', '2', 'R', '75', 'STAY')
('C', '2', '2', 'R', '75', 'SHOOT')
('C', '2', '2', 'R', '75', 'HIT')
('C', '2', '2', 'R', '100', 'UP')
('C', '2', '2', 'R', '100', 'LEFT')
('C', '2', '2', 'R', '100', 'DOWN')
('C', '2', '2', 'R', '100', 'RIGHT')
('C', '2', '2', 'R', '100', 'STAY')
('C', '2', '2', 'R', '100', 'SHOOT')
('C', '2', '2', 'R', '100', 'HIT')
('C', '2', '3', 'D', '0', 'NONE')
('C', '2', '3', 'D', '25', 'UP')
('C', '2', '3', 'D', '25', 'LEFT')
('C', '2', '3', 'D', '25', 'DOWN')
('C', '2', '3', 'D', '25', 'RIGHT')
('C', '2', '3', 'D', '25', 'STAY')
('C', '2', '3', 'D', '25', 'SHOOT')
('C', '2', '3', 'D', '25', 'HIT')
('C', '2', '3', 'D', '50', 'UP')
('C', '2', '3', 'D', '50', 'LEFT')
('C', '2', '3', 'D', '50', 'DOWN')
('C', '2', '3', 'D', '50', 'RIGHT')
('C', '2', '3', 'D', '50', 'STAY')
('C', '2', '3', 'D', '50', 'SHOOT')
('C', '2', '3', 'D', '50', 'HIT')
('C', '2', '3', 'D', '75', 'UP')
('C', '2', '3', 'D', '75', 'LEFT')
('C', '2', '3', 'D', '75', 'DOWN')
('C', '2', '3', 'D', '75', 'RIGHT')
('C', '2', '3', 'D', '75', 'STAY')
('C', '2', '3', 'D', '75', 'SHOOT')
('C', '2', '3', 'D', '75', 'HIT')
('C', '2', '3', 'D', '100', 'UP')
('C', '2', '3', 'D', '100', 'LEFT')
('C', '2', '3', 'D', '100', 'DOWN')
('C', '2', '3', 'D', '100', 'RIGHT')
('C', '2', '3', 'D', '100', 'STAY')
('C', '2', '3', 'D', '100', 'SHOOT')
('C', '2', '3', 'D', '100', 'HIT')
('C', '2', '3', 'R', '0', 'NONE')
('C', '2', '3', 'R', '25', 'UP')
('C', '2', '3', 'R', '25', 'LEFT')
('C', '2', '3', 'R', '25', 'DOWN')
('C', '2', '3', 'R', '25', 'RIGHT')
('C', '2', '3', 'R', '25', 'STAY')
('C', '2', '3', 'R', '25', 'SHOOT')
('C', '2', '3', 'R', '25', 'HIT')
('C', '2', '3', 'R', '50', 'UP')
('C', '2', '3', 'R', '50', 'LEFT')
('C', '2', '3', 'R', '50', 'DOWN')
('C', '2', '3', 'R', '50', 'RIGHT')
('C', '2', '3', 'R', '50', 'STAY')
('C', '2', '3', 'R', '50', 'SHOOT')
('C', '2', '3', 'R', '50', 'HIT')
('C', '2', '3', 'R', '75', 'UP')
('C', '2', '3', 'R', '75', 'LEFT')
('C', '2', '3', 'R', '75', 'DOWN')
('C', '2', '3', 'R', '75', 'RIGHT')
('C', '2', '3', 'R', '75', 'STAY')
('C', '2', '3', 'R', '75', 'SHOOT')
('C', '2', '3', 'R', '75', 'HIT')
('C', '2', '3', 'R', '100', 'UP')
('C', '2', '3', 'R', '100', 'LEFT')
('C', '2', '3', 'R', '100', 'DOWN')
('C', '2', '3', 'R', '100', 'RIGHT')
('C', '2', '3', 'R', '100', 'STAY')
('C', '2', '3', 'R', '100', 'SHOOT')
('C', '2', '3', 'R', '100', 'HIT')
Optimum:  ('W', '0', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '0', '0', 'D', '25') STAY [-1.12992654e-13] -20.0
Optimum:  ('W', '0', '0', 'D', '50') STAY [-2.1188718e-13] -20.0
Optimum:  ('W', '0', '0', 'D', '75') STAY [-9.2363922e-14] -20.0
Optimum:  ('W', '0', '0', 'D', '100') STAY [-1.95024214e-14] -20.0
Optimum:  ('W', '0', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '0', '0', 'R', '25') STAY [2.71602172e-12] -20.0
Optimum:  ('W', '0', '0', 'R', '50') RIGHT [0.00475911] -20.0
Optimum:  ('W', '0', '0', 'R', '75') STAY [1.96988289e-12] -20.0
Optimum:  ('W', '0', '0', 'R', '100') STAY [8.99379205e-13] -20.0
Optimum:  ('W', '0', '1', 'D', '0') NONE [0.00201042] 0.0
Optimum:  ('W', '0', '1', 'D', '25') SHOOT [-7.98330829e-13] -20.0
Optimum:  ('W', '0', '1', 'D', '50') STAY [3.55390829e-13] -20.0
Optimum:  ('W', '0', '1', 'D', '75') SHOOT [-5.67860683e-13] -20.0
Optimum:  ('W', '0', '1', 'D', '100') STAY [1.61272837e-13] -20.0
Optimum:  ('W', '0', '1', 'R', '0') NONE [0.00201042] 0.0
Optimum:  ('W', '0', '1', 'R', '25') SHOOT [-3.66652791e-13] -20.0
Optimum:  ('W', '0', '1', 'R', '50') RIGHT [0.00190104] -20.0
Optimum:  ('W', '0', '1', 'R', '75') SHOOT [5.35330798e-14] -20.0
Optimum:  ('W', '0', '1', 'R', '100') STAY [1.79501394e-12] -20.0
Optimum:  ('W', '0', '2', 'D', '0') NONE [0.00220833] 0.0
Optimum:  ('W', '0', '2', 'D', '25') STAY [6.18040936e-12] -20.0
Optimum:  ('W', '0', '2', 'D', '50') SHOOT [-7.73193875e-13] -20.0
Optimum:  ('W', '0', '2', 'D', '75') STAY [3.77469741e-14] -20.0
Optimum:  ('W', '0', '2', 'D', '100') SHOOT [-5.02459842e-13] -20.0
Optimum:  ('W', '0', '2', 'R', '0') NONE [0.00195833] 0.0
Optimum:  ('W', '0', '2', 'R', '25') RIGHT [0.00275] -20.0
Optimum:  ('W', '0', '2', 'R', '50') SHOOT [-3.80737716e-13] -20.0
Optimum:  ('W', '0', '2', 'R', '75') RIGHT [0.001875] -20.0
Optimum:  ('W', '0', '2', 'R', '100') SHOOT [1.60736464e-13] -20.0
Optimum:  ('W', '0', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '0', '3', 'D', '25') STAY [0.00166667] -20.0
Optimum:  ('W', '0', '3', 'D', '50') STAY [4.84245428e-13] -20.0
Optimum:  ('W', '0', '3', 'D', '75') SHOOT [-6.9793819e-13] -20.0
Optimum:  ('W', '0', '3', 'D', '100') STAY [7.27355796e-14] -20.0
Optimum:  ('W', '0', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '0', '3', 'R', '25') RIGHT [0.00166667] -20.0
Optimum:  ('W', '0', '3', 'R', '50') RIGHT [0.00166667] -20.0
Optimum:  ('W', '0', '3', 'R', '75') SHOOT [-9.06980882e-14] -20.0
Optimum:  ('W', '0', '3', 'R', '100') STAY [0.00166667] -20.0
Optimum:  ('W', '1', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '1', '0', 'D', '25') STAY [-8.49754324e-14] -20.0
Optimum:  ('W', '1', '0', 'D', '50') STAY [-1.71915421e-13] -20.0
Optimum:  ('W', '1', '0', 'D', '75') STAY [-4.79827212e-14] -20.0
Optimum:  ('W', '1', '0', 'D', '100') STAY [-2.14980581e-14] -20.0
Optimum:  ('W', '1', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '1', '0', 'R', '25') STAY [1.93668405e-12] -20.0
Optimum:  ('W', '1', '0', 'R', '50') STAY [8.61729431e-12] -20.0
Optimum:  ('W', '1', '0', 'R', '75') STAY [1.10729247e-12] -20.0
Optimum:  ('W', '1', '0', 'R', '100') STAY [9.04248007e-13] -20.0
Optimum:  ('W', '1', '1', 'D', '0') NONE [0.00201042] 0.0
Optimum:  ('W', '1', '1', 'D', '25') SHOOT [-7.35712215e-13] -20.0
Optimum:  ('W', '1', '1', 'D', '50') STAY [6.53861427e-13] -20.0
Optimum:  ('W', '1', '1', 'D', '75') SHOOT [-5.43624481e-13] -20.0
Optimum:  ('W', '1', '1', 'D', '100') STAY [2.2157362e-13] -20.0
Optimum:  ('W', '1', '1', 'R', '0') NONE [0.00201042] 0.0
Optimum:  ('W', '1', '1', 'R', '25') SHOOT [5.55105519e-13] -20.0
Optimum:  ('W', '1', '1', 'R', '50') STAY [0.00190104] -20.0
Optimum:  ('W', '1', '1', 'R', '75') SHOOT [-2.94622934e-15] -20.0
Optimum:  ('W', '1', '1', 'R', '100') STAY [1.54855322e-12] -20.0
Optimum:  ('W', '1', '2', 'D', '0') NONE [0.00220833] 0.0
Optimum:  ('W', '1', '2', 'D', '25') STAY [9.31832607e-12] -20.0
Optimum:  ('W', '1', '2', 'D', '50') SHOOT [-8.09647596e-13] -20.0
Optimum:  ('W', '1', '2', 'D', '75') STAY [7.50484534e-14] -20.0
Optimum:  ('W', '1', '2', 'D', '100') SHOOT [-5.14901065e-13] -20.0
Optimum:  ('W', '1', '2', 'R', '0') NONE [0.00195833] 0.0
Optimum:  ('W', '1', '2', 'R', '25') RIGHT [0.00275] -20.0
Optimum:  ('W', '1', '2', 'R', '50') SHOOT [-2.73867992e-13] -20.0
Optimum:  ('W', '1', '2', 'R', '75') STAY [0.001875] -20.0
Optimum:  ('W', '1', '2', 'R', '100') SHOOT [2.32326485e-13] -20.0
Optimum:  ('W', '1', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '1', '3', 'D', '25') STAY [0.00166667] -20.0
Optimum:  ('W', '1', '3', 'D', '50') STAY [5.69943425e-13] -20.0
Optimum:  ('W', '1', '3', 'D', '75') SHOOT [-6.56390579e-13] -20.0
Optimum:  ('W', '1', '3', 'D', '100') STAY [1.75570821e-13] -20.0
Optimum:  ('W', '1', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '1', '3', 'R', '25') RIGHT [0.00166667] -20.0
Optimum:  ('W', '1', '3', 'R', '50') RIGHT [0.00166667] -20.0
Optimum:  ('W', '1', '3', 'R', '75') SHOOT [1.13203843e-13] -20.0
Optimum:  ('W', '1', '3', 'R', '100') STAY [0.00166667] -20.0
Optimum:  ('W', '2', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '2', '0', 'D', '25') STAY [-8.6144195e-14] -20.0
Optimum:  ('W', '2', '0', 'D', '50') STAY [-1.27129087e-13] -20.0
Optimum:  ('W', '2', '0', 'D', '75') STAY [-4.32928791e-14] -20.0
Optimum:  ('W', '2', '0', 'D', '100') STAY [-2.07828221e-14] -20.0
Optimum:  ('W', '2', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '2', '0', 'R', '25') STAY [1.95833117e-12] -20.0
Optimum:  ('W', '2', '0', 'R', '50') STAY [2.85927942e-12] -20.0
Optimum:  ('W', '2', '0', 'R', '75') STAY [1.14161588e-12] -20.0
Optimum:  ('W', '2', '0', 'R', '100') STAY [8.48442839e-13] -20.0
Optimum:  ('W', '2', '1', 'D', '0') NONE [0.00201042] 0.0
Optimum:  ('W', '2', '1', 'D', '25') SHOOT [-7.39243914e-13] -20.0
Optimum:  ('W', '2', '1', 'D', '50') STAY [9.27215529e-13] -20.0
Optimum:  ('W', '2', '1', 'D', '75') SHOOT [-5.02701315e-13] -20.0
Optimum:  ('W', '2', '1', 'D', '100') STAY [4.78244104e-13] -20.0
Optimum:  ('W', '2', '1', 'R', '0') NONE [0.00201042] 0.0
Optimum:  ('W', '2', '1', 'R', '25') SHOOT [6.26877601e-13] -20.0
Optimum:  ('W', '2', '1', 'R', '50') STAY [0.00190104] -20.0
Optimum:  ('W', '2', '1', 'R', '75') SHOOT [4.39710476e-13] -20.0
Optimum:  ('W', '2', '1', 'R', '100') STAY [3.49328528e-12] -20.0
Optimum:  ('W', '2', '2', 'D', '0') NONE [0.00220833] 0.0
Optimum:  ('W', '2', '2', 'D', '25') STAY [9.45480069e-12] -20.0
Optimum:  ('W', '2', '2', 'D', '50') SHOOT [-7.99648887e-13] -20.0
Optimum:  ('W', '2', '2', 'D', '75') STAY [2.36406333e-13] -20.0
Optimum:  ('W', '2', '2', 'D', '100') SHOOT [-4.8579428e-13] -20.0
Optimum:  ('W', '2', '2', 'R', '0') NONE [0.00195833] 0.0
Optimum:  ('W', '2', '2', 'R', '25') RIGHT [0.00275] -20.0
Optimum:  ('W', '2', '2', 'R', '50') SHOOT [-2.10861242e-13] -20.0
Optimum:  ('W', '2', '2', 'R', '75') STAY [0.001875] -20.0
Optimum:  ('W', '2', '2', 'R', '100') SHOOT [3.30727263e-13] -20.0
Optimum:  ('W', '2', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '2', '3', 'D', '25') STAY [0.00166667] -20.0
Optimum:  ('W', '2', '3', 'D', '50') STAY [5.73023029e-13] -20.0
Optimum:  ('W', '2', '3', 'D', '75') SHOOT [-6.20142238e-13] -20.0
Optimum:  ('W', '2', '3', 'D', '100') STAY [2.15132157e-13] -20.0
Optimum:  ('W', '2', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('W', '2', '3', 'R', '25') RIGHT [0.00166667] -20.0
Optimum:  ('W', '2', '3', 'R', '50') RIGHT [0.00166667] -20.0
Optimum:  ('W', '2', '3', 'R', '75') SHOOT [2.35329681e-13] -20.0
Optimum:  ('W', '2', '3', 'R', '100') STAY [0.00166667] -20.0
Optimum:  ('N', '0', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '0', 'D', '25') STAY [3.52562414e-13] -20.0
Optimum:  ('N', '0', '0', 'D', '50') STAY [4.30721792e-13] -20.0
Optimum:  ('N', '0', '0', 'D', '75') STAY [4.12844351e-13] -20.0
Optimum:  ('N', '0', '0', 'D', '100') STAY [4.74600089e-13] -20.0
Optimum:  ('N', '0', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '0', 'R', '25') DOWN [0.00289855] -20.0
Optimum:  ('N', '0', '0', 'R', '50') DOWN [0.0043249] -20.0
Optimum:  ('N', '0', '0', 'R', '75') STAY [1.10136272e-11] -20.0
Optimum:  ('N', '0', '0', 'R', '100') STAY [2.56564331e-12] -20.0
Optimum:  ('N', '0', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '1', 'D', '25') STAY [5.26621405e-13] -20.0
Optimum:  ('N', '0', '1', 'D', '50') STAY [4.44219445e-13] -20.0
Optimum:  ('N', '0', '1', 'D', '75') STAY [3.9198355e-13] -20.0
Optimum:  ('N', '0', '1', 'D', '100') STAY [4.42234698e-13] -20.0
Optimum:  ('N', '0', '1', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '1', 'R', '25') DOWN [0.0062765] -20.0
Optimum:  ('N', '0', '1', 'R', '50') DOWN [0.00587978] -20.0
Optimum:  ('N', '0', '1', 'R', '75') DOWN [0.00632256] -20.0
Optimum:  ('N', '0', '1', 'R', '100') STAY [3.01146618e-12] -20.0
Optimum:  ('N', '0', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '2', 'D', '25') STAY [5.07125874e-13] -20.0
Optimum:  ('N', '0', '2', 'D', '50') STAY [5.39706049e-13] -20.0
Optimum:  ('N', '0', '2', 'D', '75') STAY [4.02760734e-13] -20.0
Optimum:  ('N', '0', '2', 'D', '100') STAY [3.46514147e-13] -20.0
Optimum:  ('N', '0', '2', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '2', 'R', '25') DOWN [0.00676551] -20.0
Optimum:  ('N', '0', '2', 'R', '50') DOWN [0.00891896] -20.0
Optimum:  ('N', '0', '2', 'R', '75') DOWN [0.00929177] -20.0
Optimum:  ('N', '0', '2', 'R', '100') DOWN [0.00776447] -20.0
Optimum:  ('N', '0', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '3', 'D', '25') STAY [4.98104765e-13] -20.0
Optimum:  ('N', '0', '3', 'D', '50') STAY [5.53157136e-13] -20.0
Optimum:  ('N', '0', '3', 'D', '75') STAY [4.55113245e-13] -20.0
Optimum:  ('N', '0', '3', 'D', '100') STAY [3.49521713e-13] -20.0
Optimum:  ('N', '0', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '0', '3', 'R', '25') DOWN [0.00541433] -20.0
Optimum:  ('N', '0', '3', 'R', '50') DOWN [0.01304474] -20.0
Optimum:  ('N', '0', '3', 'R', '75') DOWN [0.01620636] -20.0
Optimum:  ('N', '0', '3', 'R', '100') DOWN [0.01185581] -20.0
Optimum:  ('N', '1', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '0', 'D', '25') DOWN [0.00627245] -20.0
Optimum:  ('N', '1', '0', 'D', '50') DOWN [0.00166667] -20.0
Optimum:  ('N', '1', '0', 'D', '75') DOWN [0.00166667] -20.0
Optimum:  ('N', '1', '0', 'D', '100') STAY [0.00166667] -20.0
Optimum:  ('N', '1', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '0', 'R', '25') DOWN [0.00526031] -20.0
Optimum:  ('N', '1', '0', 'R', '50') DOWN [0.00329234] -20.0
Optimum:  ('N', '1', '0', 'R', '75') DOWN [0.00329229] -20.0
Optimum:  ('N', '1', '0', 'R', '100') STAY [0.00166667] -20.0
Optimum:  ('N', '1', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '1', 'D', '25') CRAFT [4.23981079e-13] -20.0
Optimum:  ('N', '1', '1', 'D', '50') DOWN [0.00671722] -20.0
Optimum:  ('N', '1', '1', 'D', '75') STAY [0.00712318] -20.0
Optimum:  ('N', '1', '1', 'D', '100') STAY [0.00315641] -20.0
Optimum:  ('N', '1', '1', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '1', 'R', '25') DOWN [0.00345552] -20.0
Optimum:  ('N', '1', '1', 'R', '50') DOWN [0.00466572] -20.0
Optimum:  ('N', '1', '1', 'R', '75') DOWN [0.0056729] -20.0
Optimum:  ('N', '1', '1', 'R', '100') DOWN [0.00428203] -20.0
Optimum:  ('N', '1', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '2', 'D', '25') CRAFT [-1.56878917e-13] -20.0
Optimum:  ('N', '1', '2', 'D', '50') STAY [7.12456131e-13] -20.0
Optimum:  ('N', '1', '2', 'D', '75') DOWN [0.00697525] -20.0
Optimum:  ('N', '1', '2', 'D', '100') CRAFT [3.90241647e-13] -20.0
Optimum:  ('N', '1', '2', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '2', 'R', '25') DOWN [3.3416423e-12] -20.0
Optimum:  ('N', '1', '2', 'R', '50') DOWN [0.00558015] -20.0
Optimum:  ('N', '1', '2', 'R', '75') DOWN [0.00540125] -20.0
Optimum:  ('N', '1', '2', 'R', '100') DOWN [0.00546418] -20.0
Optimum:  ('N', '1', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '3', 'D', '25') CRAFT [-1.3585736e-13] -20.0
Optimum:  ('N', '1', '3', 'D', '50') CRAFT [-1.46577291e-13] -20.0
Optimum:  ('N', '1', '3', 'D', '75') CRAFT [-1.34963328e-13] -20.0
Optimum:  ('N', '1', '3', 'D', '100') CRAFT [-1.16169405e-13] -20.0
Optimum:  ('N', '1', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '1', '3', 'R', '25') DOWN [2.76183216e-12] -20.0
Optimum:  ('N', '1', '3', 'R', '50') DOWN [5.20954599e-12] -20.0
Optimum:  ('N', '1', '3', 'R', '75') DOWN [6.51395319e-12] -20.0
Optimum:  ('N', '1', '3', 'R', '100') CRAFT [3.52407094e-12] -20.0
Optimum:  ('N', '2', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '0', 'D', '25') DOWN [0.00573573] -20.0
Optimum:  ('N', '2', '0', 'D', '50') DOWN [0.00166667] -20.0
Optimum:  ('N', '2', '0', 'D', '75') DOWN [0.01024348] -20.0
Optimum:  ('N', '2', '0', 'D', '100') STAY [0.00166667] -20.0
Optimum:  ('N', '2', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '0', 'R', '25') DOWN [0.00486111] -20.0
Optimum:  ('N', '2', '0', 'R', '50') DOWN [0.00350438] -20.0
Optimum:  ('N', '2', '0', 'R', '75') DOWN [0.00543649] -20.0
Optimum:  ('N', '2', '0', 'R', '100') DOWN [0.00329229] -20.0
Optimum:  ('N', '2', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '1', 'D', '25') CRAFT [5.39592538e-13] -20.0
Optimum:  ('N', '2', '1', 'D', '50') DOWN [0.0050865] -20.0
Optimum:  ('N', '2', '1', 'D', '75') DOWN [0.00166667] -20.0
Optimum:  ('N', '2', '1', 'D', '100') STAY [0.00166667] -20.0
Optimum:  ('N', '2', '1', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '1', 'R', '25') DOWN [0.00166667] -20.0
Optimum:  ('N', '2', '1', 'R', '50') DOWN [0.00381301] -20.0
Optimum:  ('N', '2', '1', 'R', '75') DOWN [0.00328943] -20.0
Optimum:  ('N', '2', '1', 'R', '100') DOWN [0.00329229] -20.0
Optimum:  ('N', '2', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '2', 'D', '25') CRAFT [-9.73860135e-14] -20.0
Optimum:  ('N', '2', '2', 'D', '50') STAY [7.05755857e-13] -20.0
Optimum:  ('N', '2', '2', 'D', '75') DOWN [0.00166667] -20.0
Optimum:  ('N', '2', '2', 'D', '100') STAY [5.08741276e-13] -20.0
Optimum:  ('N', '2', '2', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '2', 'R', '25') DOWN [3.46672176e-12] -20.0
Optimum:  ('N', '2', '2', 'R', '50') DOWN [0.00309442] -20.0
Optimum:  ('N', '2', '2', 'R', '75') DOWN [0.0027438] -20.0
Optimum:  ('N', '2', '2', 'R', '100') DOWN [0.00359865] -20.0
Optimum:  ('N', '2', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '3', 'D', '25') CRAFT [-7.92001841e-14] -20.0
Optimum:  ('N', '2', '3', 'D', '50') CRAFT [-7.10783516e-14] -20.0
Optimum:  ('N', '2', '3', 'D', '75') CRAFT [-6.01902294e-14] -20.0
Optimum:  ('N', '2', '3', 'D', '100') CRAFT [-4.10588729e-14] -20.0
Optimum:  ('N', '2', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('N', '2', '3', 'R', '25') DOWN [2.90320002e-12] -20.0
Optimum:  ('N', '2', '3', 'R', '50') DOWN [4.08696557e-12] -20.0
Optimum:  ('N', '2', '3', 'R', '75') DOWN [6.72730207e-12] -20.0
Optimum:  ('N', '2', '3', 'R', '100') CRAFT [3.69920852e-12] -20.0
Optimum:  ('E', '0', '0', 'D', '0') NONE [0.1990154] 0.0
Optimum:  ('E', '0', '0', 'D', '25') LEFT [0.33420116] -20.0
Optimum:  ('E', '0', '0', 'D', '50') LEFT [0.68896098] -20.0
Optimum:  ('E', '0', '0', 'D', '75') LEFT [0.50118164] -20.0
Optimum:  ('E', '0', '0', 'D', '100') LEFT [0.6366753] -20.0
Optimum:  ('E', '0', '0', 'R', '0') NONE [0.1081406] 0.0
Optimum:  ('E', '0', '0', 'R', '25') LEFT [0.18773097] -40.0
Optimum:  ('E', '0', '0', 'R', '50') LEFT [0.28100215] -40.0
Optimum:  ('E', '0', '0', 'R', '75') LEFT [0.14749092] -40.0
Optimum:  ('E', '0', '0', 'R', '100') LEFT [0.18650216] -40.0
Optimum:  ('E', '0', '1', 'D', '0') NONE [0.02081064] 0.0
