Generation: 0

| chromosome                                                                                                                                                                                                                                           | train   | val   |     fitness |   id | parents      |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4234091876162632e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  185 | (161, 161) | 5.86486e+10 | 1.51604e+11 | 1.05126e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.0185753219242386e-15, 2.9294808460374497e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  169 | (158, 155) | 1.11921e+11 | 1.24368e+11 | 1.18145e+11 |
| [0.0, -8.070894098526882e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.4545181034654831e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 3.0411242865305995e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  183 | (175, 172) | 5.18018e+10 | 2.04252e+11 | 1.28027e+11 |
| [0.0, -8.120059912482601e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0514724731080015e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  178 | (161, 169) | 3.59511e+10 | 2.43808e+11 | 1.3988e+11  |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 3.251697130153182e-11, -1.4234091876162632e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.681919887546348e-10]    |  181 | (174, 161) | 2.40811e+11 | 1.79061e+11 | 2.09936e+11 |
| [0.0, -8.215096549009536e-13, -2.552724812881787e-13, 3.1857911726261524e-11, 2.9081880191394612e-11, -1.5164974181222818e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.1267781748742984e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  180 | (177, 161) | 5.3887e+11  | 4.82081e+11 | 5.10476e+11 |
| [0.0, -8.113971478527295e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4234091876162632e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 1.0205587837386322e-09] |  184 | (161, 175) | 4.84958e+11 | 1.77876e+12 | 1.13186e+12 |

Generation: 23

| chromosome                                                                                                                                                                                                                                             |   id | parents    |       train |         val |     fitness |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  189 | (179, 175) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  191 | (185, 175) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -7.955015888158808e-13, -2.4635491478350217e-13, 3.2317046729851064e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  175 | (161, 161) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  179 | (175, 177) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  187 | (179, 182) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  188 | (183, 182) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.120962292758386e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  192 | (169, 179) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.4545181034654831e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.918950342464594e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  193 | (182, 183) | 1.08269e+11 | 1.27401e+11 | 1.17835e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.2317046729851064e-11, 3.251697130153182e-11, -1.4234091876162632e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.8276805959372558e-08, 9.82789572938636e-10] |  190 | (175, 185) | 4.7386e+10  | 2.16044e+11 | 1.31715e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.243955825568114e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.0030742484314451e-15, 2.9479694860383354e-05, -2.0389483849757005e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  186 | (179, 169) | 3.0587e+10  | 2.97664e+11 | 1.64126e+11 |

Generation: 24

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  197 | (187, 191) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  189 | (179, 175) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  191 | (185, 175) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  198 | (189, 191) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  194 | (188, 188) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  195 | (188, 187) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -7.955015888158808e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  201 | (175, 187) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.928999119040204e-10] |  199 | (175, 187) | 4.13415e+10 | 3.213e+11   | 1.81321e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2317046729851064e-11, 1.571381742452971e-11, -1.489503917696192e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.7882556765643298e-08, 9.82789572938636e-10]  |  196 | (188, 175) | 6.44957e+10 | 3.80775e+11 | 2.22635e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.142746194795456e-11, 3.251697130153182e-11, -1.466560727795856e-15, 9.93215816885122e-16, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.643626976516458e-10]    |  200 | (191, 189) | 3.45446e+11 | 2.63113e+11 | 3.04279e+11 |

Generation: 25

| chromosome                                                                                                                                                                                                                                             |   id | parents    |       train |         val |     fitness |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  202 | (195, 197) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  208 | (197, 189) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  189 | (179, 175) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  204 | (195, 194) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  205 | (191, 194) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9069008622492408e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  203 | (191, 191) | 1.19619e+11 | 1.31118e+11 | 1.25368e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 4.225508179112164e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.9142331930888385e-08, 9.82789572938636e-10]   |  206 | (195, 189) | 2.21092e+11 | 1.79324e+11 | 2.00208e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.939775335944754e-08, 9.82789572938636e-10]  |  207 | (191, 191) | 3.27026e+11 | 2.79406e+11 | 3.03216e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.844601087438954e-08, 9.386126863911536e-10]   |  209 | (195, 197) | 1.21299e+12 | 1.34452e+12 | 1.27876e+12 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 1.0558287691138558e-09] |  197 | (187, 191) | 1.97664e+12 | 5.38742e+12 | 3.68203e+12 |

Generation: 26

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  213 | (202, 205) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  212 | (204, 205) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  202 | (195, 197) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  208 | (197, 189) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  210 | (204, 208) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  214 | (208, 205) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.138400212312979e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.5316802897051952e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  211 | (202, 205) | 7.66054e+10 | 1.31028e+11 | 1.03817e+11 |
| [0.0, -8.049251611076592e-13, -2.375275135852958e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9069008622492408e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  217 | (205, 203) | 1.19619e+11 | 1.31118e+11 | 1.25368e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9069008622492408e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  216 | (203, 203) | 1.19619e+11 | 1.31118e+11 | 1.25368e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4008109629086063e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -1.984738927366326e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  215 | (208, 189) | 4.51144e+11 | 1.70655e+12 | 1.07885e+12 |

Generation: 27

| chromosome                                                                                                                                                                                                                                           |   id | parents    |       train |         val |     fitness |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  213 | (202, 205) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  212 | (204, 205) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4883086290870556e-15, 1.0064970418670447e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  225 | (214, 212) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 1.4753773443834612e-11, -1.4883086290870556e-15, 9.965462424850847e-16, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  222 | (212, 210) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  223 | (214, 213) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  218 | (210, 213) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  221 | (210, 208) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 6.967799059814203e-12, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  219 | (212, 208) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.813405483706219e-08, 9.82789572938636e-10]    |  220 | (208, 213) | 4.72854e+10 | 2.33733e+11 | 1.40509e+11 |
| [0.0, -8.049251611076592e-13, -2.5207131129570384e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.05295475180408e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  224 | (210, 213) | 3.63245e+10 | 2.49439e+11 | 1.42882e+11 |

Generation: 28

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  213 | (202, 205) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  230 | (213, 222) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  212 | (204, 205) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4883086290870556e-15, 1.0077586118541748e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  233 | (218, 225) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  227 | (223, 222) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  231 | (223, 223) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 1.4753773443834612e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  229 | (222, 223) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.031629505728872e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4180833820069406e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  228 | (218, 218) | 5.79871e+10 | 1.52842e+11 | 1.05414e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.9172699525891704e-08, 9.82789572938636e-10]  |  226 | (213, 212) | 2.32369e+11 | 1.88696e+11 | 2.10532e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.1496405784746427e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  232 | (223, 223) | 8.34211e+11 | 8.73699e+11 | 8.53955e+11 |

Generation: 29

| chromosome                                                                                                                                                                                                                                           |   id | parents    |       train |         val |     fitness |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  213 | (202, 205) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  241 | (212, 230) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  230 | (213, 222) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0125517339278017e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  236 | (230, 231) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  240 | (230, 212) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  234 | (212, 227) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  235 | (227, 233) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  238 | (230, 231) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
